index,Cycle,Voltage_measured,Current_measured,Temperature_measured,Voltage_load,Time,Current_load,Capacity
530,54,3.3593396212585294,-2.0111256508220903,35.60679551289231,2.454,2548.593,1.999,1.6975954237461768
531,54,3.202433264528996,-2.010246351387969,37.17141861107356,2.3,2867.031,1.999,1.6975954237461768
532,54,3.1971743084769644,-0.0009694621440505865,37.56215550975076,0.0,3188.531,0.0006,1.6975954237461768
533,55,3.8036390325462066,-2.01060360673609,27.04269297683987,2.893,319.438,1.999,1.6820634524029463
534,55,3.70082427324831,-2.0088644114219196,29.086367687962692,2.795,637.797,1.999,1.6820634524029463
535,55,3.617167567487509,-2.008633025498229,29.595368414750464,2.711,956.266,1.9988,1.6820634524029463
536,55,3.5485185389447684,-2.0095084106960637,30.824239541321116,2.644,1274.813,1.999,1.6820634524029463
537,55,3.4933209359983723,-2.010730628297948,31.9688470655178,2.588,1593.329,1.999,1.6820634524029463
538,55,3.449517210086939,-2.009419731884162,33.147687390213406,2.544,1912.063,1.999,1.6820634524029463
539,55,3.407075884406741,-2.009535656928235,34.27117004355356,2.502,2230.766,1.999,1.6820634524029463
540,55,3.346333075918753,-2.00826172516733,35.59927450187723,2.442,2549.079,1.999,1.6820634524029463
541,55,3.16305404907985,-2.0097889075836712,37.15679289680311,2.262,2867.61,1.999,1.6820634524029463
542,55,3.250413564273876,-0.0011617295171285577,36.914106993108135,0.0,3189.641,0.0006,1.6820634524029463
543,56,3.8009995379271135,-2.007740203834138,26.901099590000676,2.893,319.047,1.999,1.6714768322295086
544,56,3.697315703475221,-2.0106025827500185,29.004173307441487,2.793,637.781,1.999,1.6714768322295086
545,56,3.612794593009148,-2.011916113995498,29.503422240228737,2.708,956.234,1.999,1.6714768322295086
546,56,3.5437728779607456,-2.0106870341034377,30.758820965219055,2.64,1274.765,1.999,1.6714768322295086
547,56,3.4882893332785607,-2.008336419931268,31.91127298892654,2.585,1593.328,1.999,1.6714768322295086
548,56,3.443873806381921,-2.010151216257661,33.08289298666422,2.54,1911.812,1.999,1.6714768322295086
549,56,3.3999604086674204,-2.009915075417364,34.27369150785678,2.496,2230.359,1.999,1.6714768322295086
550,56,3.3354945334412323,-2.0102439102547356,35.60362743595841,2.432,2548.89,1.999,1.6714768322295086
551,56,3.1293877893238777,-2.0116442108790378,37.30767350596918,2.231,2867.453,1.999,1.6714768322295086
552,56,3.276343800745394,-0.001774486053915193,36.829307439454276,0.0,3190.187,0.0008,1.6714768322295086
553,57,3.7971274608015664,-2.0121859013056786,26.795028808034207,2.885,319.282,1.9988,1.6607591387047655
554,57,3.69284286136035,-2.0096409479816595,28.858769893899424,2.787,637.469,1.999,1.6607591387047655
555,57,3.607608215423123,-2.008815685131721,29.425371414470813,2.703,955.86,1.999,1.6607591387047655
556,57,3.538475007568583,-2.010778469781374,30.699302897322422,2.633,1274.282,1.999,1.6607591387047655
557,57,3.4829659975462604,-2.0116438759410857,31.91828182484141,2.577,1592.813,1.999,1.6607591387047655
558,57,3.4376983939714734,-2.012051784849527,33.07281855195186,2.532,1911.36,1.999,1.6607591387047655
559,57,3.392484357760033,-2.0089546511268193,34.27822213509786,2.486,2229.891,1.999,1.6607591387047655
560,57,3.3231408249276,-2.0105851818579557,35.6131953168961,2.417,2548.469,1.999,1.6607591387047655
561,57,3.0875266806649857,-2.009395260681468,37.41695177237713,2.187,2866.907,1.999,1.6607591387047655
562,57,3.2898640363722915,0.001300028898722823,36.54544141018011,0.0,3190.11,0.0006,1.6607591387047655
563,58,3.7948038995349895,-2.0092680976679924,26.96233339981779,2.881,319.406,1.999,1.651121015038069
564,58,3.6894801188522144,-2.0109002348694567,28.965333346762606,2.78,637.953,1.999,1.651121015038069
565,58,3.6039820956917925,-2.0118862974851113,29.604328023598786,2.695,956.625,1.999,1.651121015038069
566,58,3.5343601355837495,-2.009962588041906,30.942224236800076,2.626,1275.14,1.999,1.651121015038069
567,58,3.47898412329237,-2.010714463211766,32.15070528489768,2.57,1593.687,1.999,1.651121015038069
568,58,3.4336210329833023,-2.011315918821423,33.35303404063424,2.525,1912.203,1.999,1.651121015038069
569,58,3.3871672921287344,-2.0119016036558675,34.600910688349856,2.478,2230.656,1.9992,1.651121015038069
570,58,3.31390294182442,-2.0097554523614014,36.01269232885901,2.405,2549.234,1.9992,1.651121015038069
571,58,3.0447144848441527,-2.01151863499786,37.898576252087295,2.143,2867.828,1.999,1.651121015038069
572,58,3.3022905228437227,-0.0016291163699072204,36.686024189073514,0.0,3191.359,0.0008,1.651121015038069
573,59,3.7948260731167007,-2.012428071505109,27.38271504475021,2.883,319.109,1.999,1.6401349256190927
574,59,3.6884092575300325,-2.0083459567244657,29.427062727916095,2.781,637.593,1.999,1.6401349256190927
575,59,3.6026156413409622,-2.009793017254298,30.010768067001514,2.695,956.0,1.999,1.6401349256190927
576,59,3.532348802587566,-2.010889620684229,31.340470024378675,2.626,1274.703,1.999,1.6401349256190927
577,59,3.476540592928726,-2.0083668520419735,32.58307351914308,2.57,1593.203,1.999,1.6401349256190927
578,59,3.4308493838483654,-2.0103158537245776,33.66522757800208,2.524,1911.468,1.999,1.6401349256190927
579,59,3.383122121595271,-2.011985678297445,35.02738186340007,2.477,2230.046,1.9992,1.6401349256190927
580,59,3.306079386496133,-2.0104504447339613,36.30382343304829,2.4,2548.593,1.9992,1.6401349256190927
581,59,3.009114452059126,-2.0069663049280226,38.203123845363564,2.111,2867.187,1.999,1.6401349256190927
582,59,3.331496349338135,-0.0015438896645432825,36.55145553054209,0.0,3190.968,0.0006,1.6401349256190927
583,60,3.791076818436101,-2.0117720273768684,27.253468872846575,2.884,319.39,1.999,1.6291999416165441
584,60,3.6837998066885294,-2.0117369730414296,29.239306234466195,2.779,638.0,1.999,1.6291999416165441
585,60,3.597641714452829,-2.009608112540398,29.90263426880617,2.692,956.094,1.999,1.6291999416165441
586,60,3.5272661062750483,-2.0111420670842115,31.248801391713634,2.622,1274.594,1.999,1.6291999416165441
587,60,3.4712801046899386,-2.010425995872186,32.48770151192973,2.566,1592.953,1.999,1.6291999416165441
588,60,3.4248961382775636,-2.011989606703794,33.63584793292895,2.519,1911.515,1.999,1.6291999416165441
589,60,3.3756969977754303,-2.00821885906135,34.93271783133865,2.47,2229.703,1.999,1.6291999416165441
590,60,3.2931299177056754,-2.012666042750169,36.321224269177044,2.388,2548.172,1.999,1.6291999416165441
591,60,2.953183333414601,-2.012522667551028,38.31129437178766,2.058,2866.484,1.999,1.6291999416165441
592,60,3.3488967437559602,-0.0029361030790233792,36.27482330183701,0.0,3190.6870000000054,0.0006,1.6291999416165441
593,61,3.784918038680295,-2.0112830285805896,27.145707630768865,2.877,319.312,1.999,1.6088496302961666
594,61,3.6763997405661546,-2.010665861625415,29.099748381362296,2.771,638.062,1.9988,1.6088496302961666
595,61,3.590337152109752,-2.010713178778707,29.859284169502722,2.685,956.625,1.999,1.6088496302961666
596,61,3.52004245103576,-2.0106960108294856,31.223568804570732,2.615,1275.141,1.999,1.6088496302961666
597,61,3.464737522069841,-2.014396476834456,32.47619728417527,2.558,1593.578,1.999,1.6088496302961666
598,61,3.4180062347109454,-2.000653244398939,33.69641051463865,2.512,1912.078,1.999,1.6088496302961666
599,61,3.3661805231756783,-2.0025113740027383,35.00135426058406,2.46,2230.547,1.999,1.6088496302961666
600,61,3.2739695365405277,-2.0054203839865483,36.57087329205419,2.369,2548.828,1.999,1.6088496302961666
601,61,2.836562083893316,-2.009755277887545,38.74512055734447,1.946,2867.531,1.999,1.6088496302961666
602,61,3.3864952869625684,-0.0015670806411435532,35.59359329798354,0.0,3192.844,0.0006,1.6088496302961666
603,62,3.7819552092456137,-2.00735646576109,26.97558605455636,2.873,319.469,1.999,1.6035244898969248
604,62,3.6725857715435493,-2.012859572177216,28.932500516219445,2.767,637.5,1.9988,1.6035244898969248
605,62,3.5859025600854544,-2.01015936904434,29.700300765901513,2.68,956.141,1.999,1.6035244898969248
606,62,3.5148478160575864,-2.0111891844729715,31.04828497724974,2.609,1274.485,1.999,1.6035244898969248
607,62,3.4585973594500667,-2.0086494730010744,32.29735149574091,2.552,1593.11,1.999,1.6035244898969248
608,62,3.410277292763399,-2.013377985233488,33.6112572503448,2.504,1911.641,1.999,1.6035244898969248
609,62,3.3564359926048923,-2.008656779257787,34.864037995287255,2.45,2230.157,1.999,1.6035244898969248
610,62,3.2583102267060835,-2.0090117045387856,36.44168545929825,2.352,2548.719,1.999,1.6035244898969248
611,62,2.7581057396446256,-2.0107563132708224,38.73676117987579,1.872,2867.36,1.999,1.6035244898969248
612,62,3.3841377887673576,-0.0004677086586586794,35.49544618475518,0.0,3193.657,0.0006,1.6035244898969248
613,63,3.7811174840424764,-2.012120358761985,27.144660063191495,2.871,319.36,1.999,1.5989712144027983
614,63,3.671334938676829,-2.008249880855138,29.15382181896922,2.763,637.922,1.999,1.5989712144027983
615,63,3.5844229104945864,-2.014825447770808,29.94330500190768,2.677,956.235,1.999,1.5989712144027983
616,63,3.5133010975529864,-2.0095912633634474,31.337426574932238,2.606,1274.735,1.9992,1.5989712144027983
617,63,3.4567090223319132,-2.0132623628247823,32.64475827999129,2.548,1593.094,1.9992,1.5989712144027983
618,63,3.408651284784031,-2.011351532195442,33.961873568105204,2.5,1911.75,1.9992,1.5989712144027983
619,63,3.3540766600527787,-2.009992485173823,35.33493432782495,2.446,2230.328,1.9992,1.5989712144027983
620,63,3.2540128210486072,-2.013309592048828,36.881587933277714,2.347,2549.016,1.9992,1.5989712144027983
621,63,2.7127356458349534,-2.0105839830541283,39.337094112162085,1.831,2867.547,1.9992,1.5989712144027983
622,63,3.3930343741015974,-0.0020480044960013532,35.799977943512886,0.0,3193.828,0.0006,1.5989712144027983
623,64,3.779123829776165,-2.008734274648242,27.362704610369,2.873,319.391,1.9988,1.5876273123575604
624,64,3.668097465295558,-2.0107851116281212,29.100908028881225,2.763,637.891,1.999,1.5876273123575604
625,64,3.5800041074791746,-2.0103258741807104,29.628708521761347,2.675,956.313,1.999,1.5876273123575604
626,64,3.5078050437110697,-2.010174977849996,31.087908830531926,2.603,1274.781,1.999,1.5876273123575604
627,64,3.450324775535046,-2.010777121111739,32.24889913942681,2.545,1593.344,1.999,1.5876273123575604
628,64,3.400828851120907,-2.010287857052334,33.33012163998696,2.495,1911.859,1.999,1.5876273123575604
629,64,3.3432777627512413,-2.009756523669913,34.82306586513086,2.438,2230.359,1.999,1.5876273123575604
630,64,3.2338603029012387,-2.0094464433437365,36.33888172642591,2.329,2549.063,1.999,1.5876273123575604
631,64,2.5518596059459226,-2.0083154754603245,38.84357087862004,1.692,2867.547,1.999,1.5876273123575604
632,64,3.416423032732188,-0.0003200027950143793,34.71660828900691,0.0,3195.125,0.0008,1.5876273123575604
633,65,3.780652421674035,-2.01160076228224,27.32313246324715,2.876,319.219,1.999,1.5829719744686166
634,65,3.6686756505989813,-2.0097663468152893,29.220842002504458,2.767,637.906,1.999,1.5829719744686166
635,65,3.5801650243369805,-2.0113918238509236,29.996113710890402,2.678,956.625,1.999,1.5829719744686166
636,65,3.508118603615166,-2.0113379886596356,31.275940536069225,2.606,1275.094,1.999,1.5829719744686166
637,65,3.451017051552927,-2.011539438495888,32.57964754740623,2.548,1593.875,1.999,1.5829719744686166
638,65,3.4016514715549495,-2.009652523653792,33.801147590543245,2.5,1912.297,1.999,1.5829719744686166
639,65,3.3441820149360764,-2.0111852668665646,35.11304681534472,2.442,2230.875,1.999,1.5829719744686166
640,65,3.234343277591814,-2.0107776080938056,36.690809228464204,2.334,2549.297000000006,1.999,1.5829719744686166
641,65,2.4507845245525193,-2.01251718710678,39.138628677088356,1.613,2867.952999999994,1.999,1.5829719744686166
642,65,3.417549528683359,-0.001444462241441726,35.028736379559405,0.0,3195.3129999999946,0.0006,1.5829719744686166
643,66,3.771152626762552,-2.0077219267220716,27.202724929315046,2.863,319.422,1.9988,1.567137636713563
644,66,3.658917762242304,-2.008949953052644,29.018431520688367,2.755,638.266,1.9988,1.567137636713563
645,66,3.5706947227911185,-2.0105499794838058,29.89983948864273,2.666,956.782,1.9988,1.567137636713563
646,66,3.4989031797339596,-2.011358845895855,31.246750485018215,2.594,1275.157,1.999,1.567137636713563
647,66,3.441739328050887,-2.006702907309885,32.51798225255879,2.537,1593.844,1.999,1.567137636713563
648,66,3.3916545895587107,-2.009243180705507,33.817903062778186,2.486,1912.532,1.999,1.567137636713563
649,66,3.3308383298164403,-2.010843793717389,35.16157059052191,2.425,2231.11,1.999,1.567137636713563
650,66,3.2062222438386074,-2.0108153932335093,36.80607030436077,2.302,2549.454,1.999,1.567137636713563
651,66,2.9901172764625286,-0.004271260527464141,39.054349257608365,0.0,2868.454,0.0006,1.567137636713563
652,67,3.7724309731727117,-2.0076704574754203,26.97417686144526,2.863,309.813,1.9988,1.5613446139713882
653,67,3.6623800476959887,-2.0097282285083167,28.876389688064407,2.755,618.922,1.9988,1.5613446139713882
654,67,3.5747767047208354,-2.010527691389834,29.673939656982654,2.669,928.094,1.999,1.5613446139713882
655,67,3.5027806141559945,-2.011656430738909,30.985397605267405,2.596,1237.282,1.999,1.5613446139713882
656,67,3.4450389577769327,-2.011448621639539,32.25650780943595,2.538,1546.375,1.999,1.5613446139713882
657,67,3.395479033651494,-2.0099517125947504,33.500633450225244,2.489,1855.36,1.999,1.5613446139713882
658,67,3.3386908719966537,-2.0091546703787495,34.83347019150381,2.431,2164.5,1.999,1.5613446139713882
659,67,3.239257133649759,-2.0099806172297607,36.3514187082243,2.332,2473.61,1.999,1.5613446139713882
660,67,2.805319154931962,-2.0091800873785095,38.581673110162896,1.914,2782.75,1.999,1.5613446139713882
661,67,3.397893691547213,-0.003058109643605203,35.75339067196943,0.0,3097.907,0.0006,1.5613446139713882
662,68,3.768990585062612,-2.007121512290906,26.979134649308122,2.857,309.906,1.999,1.5511711892790419
663,68,3.658245866177237,-2.010164681883867,28.891002542754983,2.751,619.062,1.999,1.5511711892790419
664,68,3.5705076729828438,-2.0119531514280875,29.70863002571135,2.664,928.171,1.999,1.5511711892790419
665,68,3.4983000979430305,-2.009174674068055,31.064087718623096,2.591,1237.406,1.999,1.5511711892790419
666,68,3.4406253518892975,-2.0114939328793273,32.336777218026,2.534,1546.562,1.999,1.5511711892790419
667,68,3.390406231221166,-2.0118521224824533,33.616390118794385,2.483,1855.796,1.999,1.5511711892790419
668,68,3.332351755979776,-2.0120887120213062,34.95887603733955,2.424,2165.015,1.999,1.5511711892790419
669,68,3.2273875549465925,-2.0112821725859256,36.49337520165828,2.321,2473.906,1.999,1.5511711892790419
670,68,2.7234217957067313,-2.0090346923315585,38.84053560941002,1.84,2782.968,1.999,1.5511711892790419
671,68,3.418103512866807,-0.002359008178539261,35.5157984652309,0.0,3099.046,0.0008,1.5511711892790419
672,69,3.76689692635652,-2.0083118653738343,27.0638371921895,2.857,309.984,1.999,1.5406741606295171
673,69,3.6552183393049957,-2.011145063846204,28.961576279332377,2.749,619.187,1.999,1.5406741606295171
674,69,3.567364475580448,-2.010152667875908,29.819554752592502,2.662,928.14,1.999,1.5406741606295171
675,69,3.4949904985331464,-2.0071980517619776,31.161262440417175,2.589,1237.375,1.999,1.5406741606295171
676,69,3.4370068858969254,-2.0116407394264884,32.47366487684791,2.531,1546.422,1.999,1.5406741606295171
677,69,3.386165320667603,-2.01044461903076,33.75965618764829,2.48,1855.562,1.999,1.5406741606295171
678,69,3.3269663757791523,-2.013786868405144,35.12425691143371,2.42,2164.609,1.999,1.5406741606295171
679,69,3.217304656863085,-2.0100639914199268,36.6552245974633,2.312,2473.5,1.999,1.5406741606295171
680,69,2.6210250092208893,-2.010401080268042,39.08071395463001,1.751,2782.734,1.999,1.5406741606295171
681,69,3.417525440658433,0.001007041511621445,35.557231052612906,0.0,3099.328,0.0006,1.5406741606295171
682,70,3.7603933816623156,-2.0104207734858353,27.129846976472216,2.849,310.016,1.999,1.5253138744624433
683,70,3.648353672769543,-2.010959442920129,28.92963023776425,2.741,619.219,1.999,1.5253138744624433
684,70,3.5606833914725624,-2.012040612876655,29.874624954505723,2.655,928.36,1.999,1.5253138744624433
685,70,3.4887975467261,-2.007956170712392,31.24900505750118,2.583,1237.5629999999946,1.999,1.5253138744624433
686,70,3.431134115591295,-2.009187757707109,32.57219019408652,2.524,1546.452999999994,1.999,1.5253138744624433
687,70,3.3795349538482093,-2.0105224895830567,33.87917900720293,2.472,1855.827999999994,1.999,1.5253138744624433
688,70,3.317369513630808,-2.008810440764218,35.264987792116735,2.409,2165.1410000000033,1.9988,1.5253138744624433
689,70,3.1960797553809077,-2.010795398433706,36.90198459237327,2.291,2474.172000000006,1.999,1.5253138744624433
690,70,2.829798626086733,-0.001769544642525894,39.44712875501599,0.0,2783.4689999999973,0.0006,1.5253138744624433
691,70,3.4313571941805736,-0.003744253935572301,35.220624587983,0.0,3100.375,0.0006,1.5253138744624433
692,71,3.7620868517316652,-2.006907019570065,27.070173002100578,2.851,310.11,1.999,1.5301570318067428
693,71,3.649489848643553,-2.013259235486372,28.97550225421615,2.742,619.219,1.999,1.5301570318067428
694,71,3.5605898807015453,-2.008577732644184,29.874430994570737,2.654,928.188,1.999,1.5301570318067428
695,71,3.48753248479756,-2.010280242009733,31.253786233769087,2.582,1237.297,1.9988,1.5301570318067428
696,71,3.429072701247153,-2.01003240138991,32.5713084597436,2.522,1546.125,1.999,1.5301570318067428
697,71,3.3770383528811183,-2.009612352553487,33.89866408984538,2.47,1855.282,1.999,1.5301570318067428
698,71,3.3146407366296917,-2.008376584531256,35.29493484752831,2.408,2164.438,1.999,1.5301570318067428
699,71,3.194479136062695,-2.00994617765566,36.90391147831307,2.289,2473.579,1.999,1.5301570318067428
700,71,2.871643013534373,-0.004566587147808795,39.40950590627068,0.001,2782.891,0.0008,1.5301570318067428
701,71,3.449429452643064,-0.004041250117561933,35.13955168905573,0.0,3099.813,0.0006,1.5301570318067428
702,72,3.760232598319585,-2.0115641858597297,27.079194115957378,2.851,309.844,1.9988,1.5246566834474087
703,72,3.6466249650209956,-2.008081424604751,28.96413666128187,2.741,619.079,1.9988,1.5246566834474087
704,72,3.557100399857544,-2.0154336980599203,29.887794014055608,2.652,928.25,1.999,1.5246566834474087
705,72,3.4840441757304124,-2.0133977993883,31.27541611044084,2.579,1237.157,1.999,1.5246566834474087
706,72,3.4250756771319466,-2.0108815923634342,32.61832299065443,2.519,1546.219,1.999,1.5246566834474087
707,72,3.3725048015499715,-2.0103522165788403,33.94659899745238,2.466,1855.266,1.999,1.5246566834474087
708,72,3.308370405150729,-2.012587088159529,35.35658318497477,2.402,2164.235,1.999,1.5246566834474087
709,72,3.1829188447427073,-2.0112507667518744,37.01394335629143,2.278,2473.25,1.999,1.5246566834474087
710,72,2.941664841705812,0.0008686432982577854,39.42174774649416,0.001,2782.516,0.0006,1.5246566834474087
711,72,3.4524085247979484,-0.00412017622619197,35.071133925967324,0.0,3100.188,0.0006,1.5246566834474087
712,73,3.7567610549377437,-2.007943552925644,27.079718901537525,2.849,309.906,1.999,1.5145492986655427
713,73,3.6428612298441942,-2.008387111380213,28.982719003378396,2.737,619.063,1.999,1.5145492986655427
714,73,3.5532762110046203,-2.0109037970751014,29.93465215884847,2.648,928.047,1.999,1.5145492986655427
715,73,3.480063655349093,-2.011509759692814,31.339402206700516,2.575,1237.172,1.999,1.5145492986655427
716,73,3.4211987263542687,-2.0124330378596045,32.69277141198385,2.516,1546.484,1.999,1.5145492986655427
717,73,3.367865823637557,-2.010818418729866,34.028337295195755,2.462,1855.516,1.999,1.5145492986655427
718,73,3.302724884180178,-2.007365746157852,35.47120059346968,2.396,2164.594,1.999,1.5145492986655427
719,73,3.17149759869533,-2.011250695796496,37.15472212058404,2.267,2473.797,1.999,1.5145492986655427
720,73,3.094774588421332,-0.002300289950420943,39.19521528963264,0.0,2783.438,0.0008,1.5145492986655427
721,73,3.475100489421826,-0.0024732240874315377,34.802830833123885,0.0,3101.328,0.0006,1.5145492986655427
722,74,3.754642946048429,-2.013145963578083,27.09710190217132,2.847,309.953,1.999,1.509391504602082
723,74,3.639810329587704,-2.008743279395205,28.98034631682149,2.734,619.265,1.999,1.509391504602082
724,74,3.5500162141645912,-2.0091352485536813,29.968180334619664,2.645,928.375,1.9988,1.509391504602082
725,74,3.4763380100269248,-2.0114676943893106,31.37864845308741,2.571,1237.531,1.999,1.509391504602082
726,74,3.41706286747389,-2.0115364543265377,32.73988686706209,2.512,1546.578,1.999,1.509391504602082
727,74,3.363156939944293,-2.010054120684961,34.070212781280226,2.458,1855.89,1.999,1.509391504602082
728,74,3.2965879800208318,-2.0104504199722,35.54408704156972,2.39,2165.062,1.999,1.509391504602082
729,74,3.159488254220895,-2.0098920314480995,37.28254153580537,2.255,2474.156,1.999,1.509391504602082
730,74,3.1260480484127804,0.00010057765223514434,39.173689448755226,0.0,2783.859,0.0006,1.509391504602082
731,74,3.477912684461593,0.00030338064920231654,34.72597036217495,0.0,3102.234,0.0006,1.509391504602082
732,75,3.7519371483381376,-2.0083051076120606,27.048020732713297,2.843,310.063,1.999,1.5039974333050705
733,75,3.636642454861258,-2.0104865926543924,28.925086624583482,2.731,619.391,1.999,1.5039974333050705
734,75,3.5461656298388338,-2.0086552322784423,29.932795981462544,2.642,928.547,1.999,1.5039974333050705
735,75,3.472550731190693,-2.0106118657136847,31.37046540192964,2.567,1237.5,1.999,1.5039974333050705
736,75,3.412927539556827,-2.0112996887549315,32.73525979941074,2.507,1546.328,1.999,1.5039974333050705
737,75,3.358092049844142,-2.0109689113469713,34.095503044859214,2.452,1855.469,1.999,1.5039974333050705
738,75,3.2902029820646743,-2.0122770230126035,35.570060771807334,2.384,2164.61,1.999,1.5039974333050705
739,75,3.146622277914153,-2.01330316149854,37.29484727804766,2.243,2473.641,1.999,1.5039974333050705
740,75,3.154252033927114,-0.0026010779468966377,39.11735824303481,0.0,2783.641,0.0006,1.5039974333050705
741,75,3.4810324403654938,-0.0022895078346530148,34.61127515137459,0.0,3102.36,0.0006,1.5039974333050705
742,76,3.748419905223671,-2.0101181062769946,27.0120699158083,2.839,309.937,1.9988,1.4935201918040188
743,76,3.6326269258317825,-2.0103874824992665,28.87727404882789,2.725,618.906,1.999,1.4935201918040188
744,76,3.542152810175979,-2.0107528000419905,29.913815114568994,2.636,928.046,1.999,1.4935201918040188
745,76,3.4680748475686505,-2.009907075838512,31.378343219607583,2.562,1237.171,1.999,1.4935201918040188
746,76,3.40823464047165,-2.009237367612242,32.75581352454267,2.502,1546.343,1.999,1.4935201918040188
747,76,3.3530543604536778,-2.011650529998663,34.13566776048217,2.446,1855.453,1.999,1.4935201918040188
748,76,3.2829207204790216,-2.0088085539550495,35.639603959359356,2.376,2164.468,1.999,1.4935201918040188
749,76,3.1307316992284875,-2.0095775765338586,37.37578247978661,2.227,2473.656,1.999,1.4935201918040188
750,76,3.227394566135841,-0.0010514827656183576,38.73196891517139,0.0,2783.968,0.0006,1.4935201918040188
751,76,3.4958878163123384,-0.0023629906932082145,34.31465452284384,0.0,3102.593,0.0006,1.4935201918040188
752,77,3.7461065585489033,-2.011777245265981,27.074544715523086,2.837,309.954,1.999,1.4876323024497422
753,77,3.629735860356327,-2.0118124604714387,28.932382383075723,2.723,619.11,1.9988,1.4876323024497422
754,77,3.538634331463692,-2.009878926071031,29.89698943031573,2.634,928.047,1.999,1.4876323024497422
755,77,3.464137748541302,-2.0096874295521836,31.44330684340425,2.559,1237.079,1.999,1.4876323024497422
756,77,3.4034430525327206,-2.0097656648854025,32.82537516649812,2.498,1546.094,1.999,1.4876323024497422
757,77,3.3463919212828466,-2.0092451424863853,34.173157042214115,2.441,1855.204,1.999,1.4876323024497422
758,77,3.274263696189928,-2.0112665504110763,35.79879138335726,2.368,2164.063,1.999,1.4876323024497422
759,77,3.117551538424591,-2.0085817445355705,37.67277293648488,2.213,2472.969,1.999,1.4876323024497422
760,77,3.219791077157928,-0.0020233615888383596,39.113531020804885,0.0,2783.204,0.0006,1.4876323024497422
761,77,3.500210285978498,-0.0038349188794812544,34.26906814767059,0.0,3102.125,0.0006,1.4876323024497422
762,78,3.764264955129937,-2.0116832835712595,27.599239311221393,2.859,310.063,1.9988,1.5302876214401704
763,78,3.6493965527077603,-2.0099830010050366,29.595853722802175,2.747,619.235,1.9988,1.5302876214401704
764,78,3.5590640969663223,-2.0094320836282673,30.37953279066583,2.659,928.391,1.999,1.5302876214401704
765,78,3.4848721268754033,-2.0091207637019437,31.91660704713909,2.585,1237.313,1.999,1.5302876214401704
766,78,3.424790292097923,-2.010588008888339,33.23745531720827,2.526,1546.547,1.999,1.5302876214401704
767,78,3.3718540057777155,-2.011756130951165,34.615585469323264,2.473,1855.86,1.999,1.5302876214401704
768,78,3.309320731127296,-2.01146649761703,36.02128617671177,2.41,2164.828,1.999,1.5302876214401704
769,78,3.1918335367313517,-2.0095550404568137,37.7060073159202,2.295,2473.922,1.999,1.5302876214401704
770,78,2.3844697219937414,-2.0127047436468763,40.41893857831921,1.556,2783.094,1.999,1.5302876214401704
771,78,3.453150527818208,-0.002213472698069542,35.86929389156718,0.0,3101.313,0.0006,1.5302876214401704
772,79,3.749845289139038,-2.008827695937541,27.024780615351208,2.845,309.922,1.9988,1.5040760088360112
773,79,3.634027100410487,-2.008453602626216,28.955866635214605,2.732,619.047,1.9988,1.5040760088360112
774,79,3.5437497536733993,-2.0103706950073876,30.007822920383422,2.643,928.063,1.9988,1.5040760088360112
775,79,3.4695270118721266,-2.012242330269927,31.492728249647417,2.568,1237.344,1.999,1.5040760088360112
776,79,3.408824461740648,-2.012025588232612,32.89696222623349,2.508,1546.485,1.9988,1.5040760088360112
777,79,3.3535605436947056,-2.009944561548964,34.305179113142344,2.453,1855.875,1.999,1.5040760088360112
778,79,3.2847160743442854,-2.0117810592793193,35.82982320235761,2.384,2165.078,1.9988,1.5040760088360112
779,79,3.1427807603604716,-2.011100883940846,37.693232877831036,2.245,2473.985,1.9988,1.5040760088360112
780,79,3.1777035306403048,-0.00028158363407888073,39.49415569686757,0.001,2784.391,0.0006,1.5040760088360112
781,79,3.49597974716647,-0.002813062156713118,34.63193513275843,0.0,3103.828,0.0006,1.5040760088360112
782,80,3.7435084311332645,-2.0093451211477977,26.699519190148745,2.839,309.813,1.9988,1.4887593608730894
783,80,3.6270576953402824,-2.0102390735529685,28.644848007939007,2.725,619.047,1.9988,1.4887593608730894
784,80,3.535882719583461,-2.0087734552371894,29.755347891925144,2.634,928.329,1.9988,1.4887593608730894
785,80,3.4610725902196156,-2.0126179722303887,31.28996266622941,2.56,1237.469,1.9988,1.4887593608730894
786,80,3.400275563150052,-2.0077156309838324,32.67551048078022,2.498,1546.829,1.9988,1.4887593608730894
787,80,3.3436441584950893,-2.007769178546682,34.255267335922326,2.442,1856.141,1.9988,1.4887593608730894
788,80,3.271491304914998,-2.0110088593855946,35.86112906397624,2.37,2165.485,1.999,1.4887593608730894
789,80,3.1164164522280102,-2.008872983224596,37.74571680367114,2.217,2474.641,1.9988,1.4887593608730894
790,80,3.219622287395716,-0.003088045941961756,39.25193002785456,0.001,2785.094,0.0006,1.4887593608730894
791,81,3.739255123999752,-2.008610623828548,26.808769284742564,2.833,309.922,1.9988,1.4782779285546637
792,81,3.6220977620849024,-2.009347637305034,28.73622730455973,2.717,619.0,1.999,1.4782779285546637
793,81,3.530418065064262,-2.0106438590675446,29.918110084516055,2.627,928.5,1.999,1.4782779285546637
794,81,3.456262642660515,-2.009540692341306,31.470240275918524,2.552,1237.641,1.999,1.4782779285546637
795,81,3.395546566315396,-2.007413434370136,32.9588928824177,2.492,1546.609,1.999,1.4782779285546637
796,81,3.338182317871776,-2.009878331951449,34.501950126152956,2.435,1855.812,1.999,1.4782779285546637
